embedder,labelling,k,granted_fraction,n_labels_granted,mechanism,bucket,metric,mean,lo,hi,draws
qwen3-emb-4b,compartment,5,0.1,4,post,answerable,recall,0.7771406215698595,0.618936877076412,0.9713235294117647,40
qwen3-emb-4b,compartment,5,0.1,4,post,unanswerable,any_hit,0.0041695755795322555,0.0,0.010692075337597723,40
qwen3-emb-4b,compartment,5,0.1,4,post,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.1,4,post,unanswerable,context_size,0.16063423237633606,0.039965275169241816,0.34925026021337496,40
qwen3-emb-4b,compartment,5,0.1,4,post,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.1,4,post,unanswerable,recall,0.0016795545110026636,0.0,0.004816394219379293,40
qwen3-emb-4b,compartment,5,0.1,4,pre,all,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.1,4,pre,all,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.1,4,pre,all,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.1,4,pre,all,recall,0.06630333333333334,0.008966666666666666,0.1314583333333333,40
qwen3-emb-4b,compartment,5,0.1,4,pre,answerable,any_hit,0.8985012030058712,0.7207641196013288,1.0,40
qwen3-emb-4b,compartment,5,0.1,4,pre,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.1,4,pre,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.1,4,pre,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.1,4,pre,answerable,recall,0.8413439969038319,0.6547342192691029,1.0,40
qwen3-emb-4b,compartment,5,0.1,4,pre,unanswerable,any_hit,0.004709680552290864,0.0,0.011980277185501062,40
qwen3-emb-4b,compartment,5,0.1,4,pre,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.1,4,pre,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.1,4,pre,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.1,4,pre,unanswerable,recall,0.001918772083146749,0.0,0.00558102345415778,40
qwen3-emb-4b,compartment,5,0.25,10,_policy,all,answerable_rate,0.21885000000000004,0.1032,0.37444999999999995,40
qwen3-emb-4b,compartment,5,0.25,10,_policy,all,authorized_passages,0.23293690439594217,0.11446357208730402,0.44249538887181056,40
qwen3-emb-4b,compartment,5,0.25,10,_q,answerable,n,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.25,10,_q,unanswerable,n,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.25,10,none,all,authorized,0.1301,0.0475,0.24454999999999996,40
qwen3-emb-4b,compartment,5,0.25,10,none,all,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.25,10,none,all,leaked,3.81575,3.00335,4.350499999999999,40
qwen3-emb-4b,compartment,5,0.25,10,none,all,recall,0.7193999999999999,0.7193999999999999,0.7193999999999999,40
qwen3-emb-4b,compartment,5,0.25,10,none,answerable,any_hit,0.8042143646560291,0.7264593301435407,0.8899122807017543,40
qwen3-emb-4b,compartment,5,0.25,10,none,answerable,authorized,0.5241518668691298,0.3638888888888889,0.6668449197860962,40
qwen3-emb-4b,compartment,5,0.25,10,none,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.25,10,none,answerable,leaked,1.1393160941411693,0.7005206867435969,1.6504401408450704,40
qwen3-emb-4b,compartment,5,0.25,10,none,answerable,recall,0.748665355296711,0.6694826555023923,0.8314109742441208,40
qwen3-emb-4b,compartment,5,0.25,10,none,unanswerable,any_hit,0.7854367312516033,0.7659808930400429,0.8101543209876543,40
qwen3-emb-4b,compartment,5,0.25,10,none,unanswerable,authorized,0.015614033622957036,0.004527516714365094,0.03021623531161683,40
qwen3-emb-4b,compartment,5,0.25,10,none,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.25,10,none,unanswerable,leaked,4.566305838820424,4.311583211500975,4.747787915620873,40
qwen3-emb-4b,compartment,5,0.25,10,none,unanswerable,recall,0.7123949381180414,0.6924103138702721,0.7401496913580248,40
qwen3-emb-4b,compartment,5,0.25,10,part,all,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.25,10,part,all,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.25,10,part,all,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.25,10,part,all,recall,0.17460083333333332,0.07630833333333333,0.30088333333333334,40
qwen3-emb-4b,compartment,5,0.25,10,part,answerable,any_hit,0.836627152381368,0.7748066595059075,0.9265164240388204,40
qwen3-emb-4b,compartment,5,0.25,10,part,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.25,10,part,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.25,10,part,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.25,10,part,answerable,recall,0.7812434017195504,0.7069983177120884,0.8634051885031727,40
qwen3-emb-4b,compartment,5,0.25,10,part,unanswerable,any_hit,0.01443033529006076,0.006420429426894944,0.024346735549565734,40
qwen3-emb-4b,compartment,5,0.25,10,part,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.25,10,part,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.25,10,part,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.25,10,part,unanswerable,recall,0.006125886765140879,0.002480646149827184,0.01090787328208712,40
qwen3-emb-4b,compartment,5,0.25,10,post,all,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.25,10,post,all,context_size,1.18425,0.6495000000000001,1.99665,40
qwen3-emb-4b,compartment,5,0.25,10,post,all,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.25,10,post,all,recall,0.1672091666666667,0.07429166666666666,0.2871708333333333,40
qwen3-emb-4b,compartment,5,0.25,10,post,answerable,any_hit,0.8042143646560291,0.7264593301435407,0.8899122807017543,40
qwen3-emb-4b,compartment,5,0.25,10,post,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.25,10,post,answerable,context_size,3.8606839058588305,3.3495598591549296,4.299479313256403,40
qwen3-emb-4b,compartment,5,0.25,10,post,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.25,10,post,answerable,recall,0.748665355296711,0.6694826555023923,0.8314109742441208,40
qwen3-emb-4b,compartment,5,0.25,10,post,unanswerable,any_hit,0.013704378129478686,0.004653213166144201,0.022422395771703543,40
qwen3-emb-4b,compartment,5,0.25,10,post,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.25,10,post,unanswerable,context_size,0.4336941611795764,0.2522120843791273,0.6884167884990253,40
qwen3-emb-4b,compartment,5,0.25,10,post,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.25,10,post,unanswerable,recall,0.005703728744592519,0.0017802151153444256,0.009663388533422891,40
qwen3-emb-4b,compartment,5,0.25,10,pre,all,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.25,10,pre,all,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.25,10,pre,all,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.25,10,pre,all,recall,0.17460083333333332,0.07630833333333333,0.30088333333333334,40
qwen3-emb-4b,compartment,5,0.25,10,pre,answerable,any_hit,0.836627152381368,0.7748066595059075,0.9265164240388204,40
qwen3-emb-4b,compartment,5,0.25,10,pre,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.25,10,pre,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.25,10,pre,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.25,10,pre,answerable,recall,0.7812434017195504,0.7069983177120884,0.8634051885031727,40
qwen3-emb-4b,compartment,5,0.25,10,pre,unanswerable,any_hit,0.01443033529006076,0.006420429426894944,0.024346735549565734,40
qwen3-emb-4b,compartment,5,0.25,10,pre,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.25,10,pre,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.25,10,pre,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.25,10,pre,unanswerable,recall,0.006125886765140879,0.002480646149827184,0.01090787328208712,40
qwen3-emb-4b,compartment,5,0.5,20,_policy,all,answerable_rate,0.45010000000000006,0.26180000000000003,0.64735,40
qwen3-emb-4b,compartment,5,0.5,20,_policy,all,authorized_passages,0.490068782662158,0.28685828466031355,0.6675299723332309,40
qwen3-emb-4b,compartment,5,0.5,20,_q,answerable,n,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.5,20,_q,unanswerable,n,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.5,20,none,all,authorized,0.31555,0.158,0.49014999999999986,40
qwen3-emb-4b,compartment,5,0.5,20,none,all,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.5,20,none,all,leaked,2.6326,1.67495,3.6631499999999995,40
qwen3-emb-4b,compartment,5,0.5,20,none,all,recall,0.7193999999999999,0.7193999999999999,0.7193999999999999,40
qwen3-emb-4b,compartment,5,0.5,20,none,answerable,any_hit,0.7983513334325625,0.7664696412891476,0.8551323529411764,40
qwen3-emb-4b,compartment,5,0.5,20,none,answerable,authorized,0.6431953334309333,0.5230827922077922,0.7567077233720343,40
qwen3-emb-4b,compartment,5,0.5,20,none,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.5,20,none,answerable,leaked,0.7791559836265233,0.4597679134745381,1.0944077474249885,40
qwen3-emb-4b,compartment,5,0.5,20,none,answerable,recall,0.7426203740752106,0.710020820460286,0.801546568627451,40
qwen3-emb-4b,compartment,5,0.5,20,none,unanswerable,any_hit,0.782274401352278,0.7452687265917604,0.8071284153005464,40
qwen3-emb-4b,compartment,5,0.5,20,none,unanswerable,authorized,0.0392976483093038,0.010779864921907979,0.08786866359447003,40
qwen3-emb-4b,compartment,5,0.5,20,none,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.5,20,none,unanswerable,leaked,4.136737003781872,3.66647465437788,4.5898592496834105,40
qwen3-emb-4b,compartment,5,0.5,20,none,unanswerable,recall,0.7011926459854481,0.6594421560759135,0.7261149282117219,40
qwen3-emb-4b,compartment,5,0.5,20,part,all,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.5,20,part,all,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.5,20,part,all,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.5,20,part,all,recall,0.3488908333333333,0.2021875,0.49311249999999995,40
qwen3-emb-4b,compartment,5,0.5,20,part,answerable,any_hit,0.8213927641686514,0.7835645102484029,0.8851176470588236,40
qwen3-emb-4b,compartment,5,0.5,20,part,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.5,20,part,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.5,20,part,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.5,20,part,answerable,recall,0.7637990367395141,0.7222246881093164,0.8215980392156863,40
qwen3-emb-4b,compartment,5,0.5,20,part,unanswerable,any_hit,0.029075858712263147,0.008351436659803804,0.05101167788500526,40
qwen3-emb-4b,compartment,5,0.5,20,part,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.5,20,part,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.5,20,part,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.5,20,part,unanswerable,recall,0.012181481727888471,0.00333264893928384,0.022107875488093266,40
qwen3-emb-4b,compartment,5,0.5,20,post,all,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.5,20,post,all,context_size,2.3674,1.33685,3.3250499999999996,40
qwen3-emb-4b,compartment,5,0.5,20,post,all,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.5,20,post,all,recall,0.3394075,0.19282083333333336,0.48121249999999993,40
qwen3-emb-4b,compartment,5,0.5,20,post,answerable,any_hit,0.7983513334325625,0.7664696412891476,0.8551323529411764,40
qwen3-emb-4b,compartment,5,0.5,20,post,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.5,20,post,answerable,context_size,4.220844016373476,3.905592252575011,4.540232086525462,40
qwen3-emb-4b,compartment,5,0.5,20,post,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.5,20,post,answerable,recall,0.7426203740752106,0.710020820460286,0.801546568627451,40
qwen3-emb-4b,compartment,5,0.5,20,post,unanswerable,any_hit,0.027597974281093403,0.008215567094586412,0.05089206066012489,40
qwen3-emb-4b,compartment,5,0.5,20,post,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.5,20,post,unanswerable,context_size,0.863262996218128,0.41014075031658925,1.3335253456221197,40
qwen3-emb-4b,compartment,5,0.5,20,post,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.5,20,post,unanswerable,recall,0.011331702238595278,0.0032760366204432605,0.020949537750385206,40
qwen3-emb-4b,compartment,5,0.5,20,pre,all,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.5,20,pre,all,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.5,20,pre,all,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.5,20,pre,all,recall,0.3488908333333333,0.2021875,0.49311249999999995,40
qwen3-emb-4b,compartment,5,0.5,20,pre,answerable,any_hit,0.8213927641686514,0.7835645102484029,0.8851176470588236,40
qwen3-emb-4b,compartment,5,0.5,20,pre,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.5,20,pre,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.5,20,pre,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.5,20,pre,answerable,recall,0.7637990367395141,0.7222246881093164,0.8215980392156863,40
qwen3-emb-4b,compartment,5,0.5,20,pre,unanswerable,any_hit,0.029075858712263147,0.008351436659803804,0.05101167788500526,40
qwen3-emb-4b,compartment,5,0.5,20,pre,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.5,20,pre,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.5,20,pre,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.5,20,pre,unanswerable,recall,0.012181481727888471,0.00333264893928384,0.022107875488093266,40
qwen3-emb-4b,compartment,5,0.75,30,_policy,all,answerable_rate,0.7398,0.5813499999999999,0.89205,40
qwen3-emb-4b,compartment,5,0.75,30,_policy,all,authorized_passages,0.7507051183522903,0.566909391331079,0.9069839379034736,40
qwen3-emb-4b,compartment,5,0.75,30,_q,answerable,n,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.75,30,_q,unanswerable,n,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.75,30,none,all,authorized,0.61385,0.445,0.8342499999999999,40
qwen3-emb-4b,compartment,5,0.75,30,none,all,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.75,30,none,all,leaked,1.24775,0.4997,1.9556999999999998,40
qwen3-emb-4b,compartment,5,0.75,30,none,all,recall,0.7193999999999999,0.7193999999999999,0.7193999999999999,40
qwen3-emb-4b,compartment,5,0.75,30,none,answerable,any_hit,0.7886196519226163,0.7651022685781602,0.805888037779727,40
qwen3-emb-4b,compartment,5,0.75,30,none,answerable,authorized,0.7997116128263053,0.7014364347448215,0.921807942336052,40
qwen3-emb-4b,compartment,5,0.75,30,none,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.75,30,none,answerable,leaked,0.38301779940315583,0.12986978461291518,0.5588835642895079,40
qwen3-emb-4b,compartment,5,0.75,30,none,answerable,recall,0.726158153871404,0.6996072107790994,0.7516738900616705,40
qwen3-emb-4b,compartment,5,0.75,30,none,unanswerable,any_hit,0.7927345135172877,0.7350367647058824,0.8742105263157895,40
qwen3-emb-4b,compartment,5,0.75,30,none,unanswerable,authorized,0.07988520276792332,0.035615904365904366,0.17115131578947368,40
qwen3-emb-4b,compartment,5,0.75,30,none,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.75,30,none,unanswerable,leaked,3.685241130736686,3.0615712074303407,4.083532608695652,40
qwen3-emb-4b,compartment,5,0.75,30,none,unanswerable,recall,0.7025149708688294,0.630033394607843,0.7925877192982457,40
qwen3-emb-4b,compartment,5,0.75,30,part,all,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.75,30,part,all,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.75,30,part,all,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.75,30,part,all,recall,0.5489658333333334,0.45314583333333336,0.6489333333333334,40
qwen3-emb-4b,compartment,5,0.75,30,part,answerable,any_hit,0.7990857855026853,0.7728457918318666,0.8317978966304573,40
qwen3-emb-4b,compartment,5,0.75,30,part,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.75,30,part,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.75,30,part,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.75,30,part,answerable,recall,0.7358866998289335,0.7096705831157529,0.7717446925667105,40
qwen3-emb-4b,compartment,5,0.75,30,part,unanswerable,any_hit,0.05122396880669746,0.02279840848806366,0.11129385964912279,40
qwen3-emb-4b,compartment,5,0.75,30,part,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.75,30,part,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.75,30,part,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.75,30,part,unanswerable,recall,0.021896426923648394,0.00946711134211134,0.04874025341130604,40
qwen3-emb-4b,compartment,5,0.75,30,post,all,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.75,30,post,all,context_size,3.75225,3.0443,4.5003,40
qwen3-emb-4b,compartment,5,0.75,30,post,all,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.75,30,post,all,recall,0.5416991666666666,0.44461,0.6459333333333334,40
qwen3-emb-4b,compartment,5,0.75,30,post,answerable,any_hit,0.7886196519226163,0.7651022685781602,0.805888037779727,40
qwen3-emb-4b,compartment,5,0.75,30,post,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.75,30,post,answerable,context_size,4.616982200596844,4.441116435710493,4.870130215387085,40
qwen3-emb-4b,compartment,5,0.75,30,post,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.75,30,post,answerable,recall,0.726158153871404,0.6996072107790994,0.7516738900616705,40
qwen3-emb-4b,compartment,5,0.75,30,post,unanswerable,any_hit,0.04848548934121423,0.02279840848806366,0.11129385964912279,40
qwen3-emb-4b,compartment,5,0.75,30,post,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.75,30,post,unanswerable,context_size,1.3147588692633145,0.9164673913043478,1.938428792569659,40
qwen3-emb-4b,compartment,5,0.75,30,post,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.75,30,post,unanswerable,recall,0.0203223243494356,0.007363563121759844,0.04874025341130604,40
qwen3-emb-4b,compartment,5,0.75,30,pre,all,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.75,30,pre,all,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.75,30,pre,all,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.75,30,pre,all,recall,0.5489658333333334,0.45314583333333336,0.6489333333333334,40
qwen3-emb-4b,compartment,5,0.75,30,pre,answerable,any_hit,0.7990857855026853,0.7728457918318666,0.8317978966304573,40
qwen3-emb-4b,compartment,5,0.75,30,pre,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.75,30,pre,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.75,30,pre,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.75,30,pre,answerable,recall,0.7358866998289335,0.7096705831157529,0.7717446925667105,40
qwen3-emb-4b,compartment,5,0.75,30,pre,unanswerable,any_hit,0.05122396880669746,0.02279840848806366,0.11129385964912279,40
qwen3-emb-4b,compartment,5,0.75,30,pre,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.75,30,pre,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.75,30,pre,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-4b,compartment,5,0.75,30,pre,unanswerable,recall,0.021896426923648394,0.00946711134211134,0.04874025341130604,40
qwen3-emb-4b,compartment,5,0.9,36,_policy,all,answerable_rate,0.8848499999999999,0.7977500000000001,0.9724499999999999,40
qwen3-emb-4b,compartment,5,0.9,36,_policy,all,authorized_passages,0.8972410083000307,0.753975176759914,0.9809675683984014,40
qwen3-emb-4b,compartment,5,0.9,36,_q,answerable,n,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.9,36,_q,unanswerable,n,1.0,1.0,1.0,40
qwen3-emb-4b,compartment,5,0.9,36,none,all,authorized,0.8215999999999999,0.7134499999999999,0.9365,40
qwen3-emb-4b,compartment,5,0.9,36,none,all,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.9,36,none,all,leaked,0.53495,0.1532,0.93615,40
qwen3-emb-4b,compartment,5,0.9,36,none,all,recall,0.7193999999999999,0.7193999999999999,0.7193999999999999,40
qwen3-emb-4b,compartment,5,0.9,36,none,answerable,any_hit,0.7895629533315371,0.7756358287021902,0.8022269076305221,40
qwen3-emb-4b,compartment,5,0.9,36,none,answerable,authorized,0.9140636465088845,0.8416730695351518,0.967324295765573,40
qwen3-emb-4b,compartment,5,0.9,36,none,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.9,36,none,answerable,leaked,0.15230595437735772,0.05134575569358178,0.26265641293013553,40
qwen3-emb-4b,compartment,5,0.9,36,none,answerable,recall,0.7242412834659655,0.7040446360466384,0.7390905797101449,40
qwen3-emb-4b,compartment,5,0.9,36,none,unanswerable,any_hit,0.7816680228223539,0.6596764705882353,0.8969640179910044,40
qwen3-emb-4b,compartment,5,0.9,36,none,unanswerable,authorized,0.10946916652228511,0.0,0.269375,40
qwen3-emb-4b,compartment,5,0.9,36,none,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-4b,compartment,5,0.9,36,none,unanswerable,leaked,3.411510812570114,2.260596546310832,4.059117647058823,40
